filename,RA,Dec,label1,label2,label3,distance,source_type
89.901 -59.084_[0.01867867 0.01867867] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,89.5307882500,-59.0441616200,FR II,,,0.1944427300,typical
9.734 -20.273_[0.009 0.009] deg_(Abell_2813_1pln-forPyBDSF.FITS).fits.png,9.7340414710,-20.2728338600,Point Source,,,0.0001706330,typical
9.780 -20.502_[0.0321949 0.0321949] deg_(Abell_2813_1pln-forPyBDSF.FITS).fits.png,9.7802799850,-20.5016618400,FR II,,,0.0004279348,typical
9.998 -9.091_[0.009 0.009] deg_(Abell_85_1pln-forPyBDSF.FITS).fits.png,9.9984671330,-9.0906838940,FR II,,,0.0005591852,typical
90.104 -58.622_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.1042006700,-58.6217092100,FR I,,,0.0003089918,typical
90.119 -58.429_[0.03606747 0.03606747] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.1192429600,-58.4289504400,Bent,,,0.0001365130,typical
90.148 -39.260_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.1475682200,-39.2603292400,Point Source,,,0.0004692199,typical
90.148 -39.260_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.1475682200,-39.2603292400,Point Source,,,0.0004692199,typical
90.155 -40.050_[0.01008739 0.01008739] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.1548567300,-40.0497174800,FR II,,,0.0003030608,typical
90.155 -40.050_[0.01008739 0.01008739] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.1548567300,-40.0497174800,FR II,,,0.0003030608,typical
90.168 -58.631_[0.012916 0.012916] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.1676058100,-58.6305762500,FR II,,,0.0004708173,typical
90.198 -58.342_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.1977032200,-58.3418246600,Point Source,,,0.0002345346,typical
90.214 -39.562_[0.01043523 0.01043523] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.2136862200,-39.5624607200,FR II,,,0.0005203658,typical
90.214 -39.562_[0.01043523 0.01043523] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.2136862200,-39.5624607200,FR II,,,0.0005203658,typical
90.216 -39.512_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.2162178100,-39.5120193700,Point Source,,,0.0001691506,typical
90.216 -39.512_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.2162178100,-39.5120193700,Point Source,,,0.0001691506,typical
90.238 -39.833_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.2381623200,-39.8327791300,Bent,,,0.0002536153,typical
90.238 -39.833_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.2381623200,-39.8327791300,Bent,,,0.0002536153,typical
90.251 -58.918_[0.01360452 0.01360452] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.2513629200,-58.9181620000,FR II,,,0.0002476856,typical
90.253 -39.438_[0.01006038 0.01006038] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.2530899800,-39.4377219800,FR II,,,0.0002865730,typical
90.253 -39.438_[0.01006038 0.01006038] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.2530899800,-39.4377219800,FR II,,,0.0002865730,typical
90.335 -49.436_[0.01406718 0.01406718] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.3354931800,-49.4362711300,FR I,Bent,,0.0004199612,typical
90.374 -40.733_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.3739498900,-40.7327578400,Point Source,,,0.0002451193,typical
90.374 -40.733_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.3739498900,-40.7327578400,Point Source,,,0.0002451193,typical
90.392 -59.047_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.3915505500,-59.0471960400,FR II,,,0.0003030993,typical
90.400 -58.329_[0.00994845 0.00994845] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.3995448900,-58.3294118600,FR II,,,0.0004761578,typical
90.429 -39.944_[0.00939632 0.00939632] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.4285365300,-39.9443659800,FR I,,,0.0005100981,typical
90.429 -39.944_[0.00939632 0.00939632] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.4285365300,-39.9443659800,FR I,,,0.0005100981,typical
90.434 -40.066_[0.01278092 0.01278092] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.4338793200,-40.0664922900,FR I,,,0.0005008792,typical
90.434 -40.066_[0.01278092 0.01278092] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.4338793200,-40.0664922900,FR I,,,0.0005008792,typical
90.457 -39.986_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.4572971300,-39.9864842100,Point Source,,,0.0005350593,typical
90.457 -39.986_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.4572971300,-39.9864842100,Point Source,,,0.0005350593,typical
90.507 -40.502_[0.00938303 0.00938303] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.5070077500,-40.5018886700,FR I,Bent,,0.0001114820,typical
90.507 -40.502_[0.00938303 0.00938303] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.5070077500,-40.5018886700,FR I,Bent,,0.0001114820,typical
90.550 -58.485_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.5497062900,-58.4853315600,Bent,,,0.0003653812,typical
90.551 -39.946_[0.08973329 0.08973329] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.5514345800,-39.9463303300,Bent,,,0.0004691686,typical
90.551 -39.946_[0.08973329 0.08973329] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.5514345800,-39.9463303300,Bent,,,0.0004691686,typical
90.598 -58.615_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.5275433700,-58.6133092500,Exotic,,,0.0367326552,typical
90.624 -58.659_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.6239731800,-58.6588483800,Point Source,,,0.0001522616,typical
90.625 -59.313_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.6247581400,-59.3125467500,Bent,,,0.0004697571,typical
90.702 -58.490_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.7018033900,-58.4903190100,Bent,,,0.0003351516,typical
90.709 -39.776_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.7093091700,-39.7764208300,FR II,,,0.0004832774,typical
90.709 -39.776_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.7093091700,-39.7764208300,FR II,,,0.0004832774,typical
90.711 -58.355_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.7111014400,-58.3554800200,FR I,,,0.0004829613,typical
90.734 -40.151_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.7335189000,-40.1512013800,Point Source,,,0.0004192576,typical
90.734 -40.151_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.7335189000,-40.1512013800,Point Source,,,0.0004192576,typical
90.755 -49.114_[0.01024492 0.01024492] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.7550128900,-49.1141332800,FR I,,,0.0001335467,typical
90.839 -48.629_[0.01423246 0.01423246] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.8390689000,-48.6294541700,FR I,,,0.0004564480,typical
90.863 -49.507_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.8627958600,-49.5067348000,FR II,,,0.0002964845,typical
90.865 -40.077_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.8649433300,-40.0773010800,FR I,,,0.0003041879,typical
90.865 -40.077_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.8649433300,-40.0773010800,FR I,,,0.0003041879,typical
90.887 -39.520_[0.03555372 0.03555372] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.8865867800,-39.5198437400,FR I,Bent,,0.0003549995,typical
90.887 -39.520_[0.03555372 0.03555372] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.8865867800,-39.5198437400,FR I,Bent,,0.0003549995,typical
90.953 -40.584_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,90.9529422700,-40.5840511700,Point Source,,,0.0000673832,typical
90.953 -40.584_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,90.9529422700,-40.5840511700,Point Source,,,0.0000673832,typical
90.954 -58.497_[0.02019432 0.02019432] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.9540099900,-58.4967808000,FR II,,,0.0002192620,typical
90.960 -50.046_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.9600284300,-50.0458577500,FR II,,,0.0001434187,typical
90.968 -49.367_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,90.9681317700,-49.3667286300,Bent,,,0.0002846128,typical
90.976 -58.485_[0.01118734 0.01118734] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,90.9760647300,-58.4853868700,FR I,,,0.0003883469,typical
91.012 -39.407_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.0123547400,-39.4068431100,Point Source,,,0.0003158189,typical
91.012 -39.407_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.0123547400,-39.4068431100,Point Source,,,0.0003158189,typical
91.024 -49.967_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.0242578800,-49.9668833500,FR I,Bent,,0.0002027870,typical
91.044 -40.763_[0.02212069 0.02212069] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.0441393000,-40.7627379100,FR II,,,0.0002825294,typical
91.044 -40.763_[0.02212069 0.02212069] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.0441393000,-40.7627379100,FR II,,,0.0002825294,typical
91.045 -49.400_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.0447629600,-49.4004247000,Point Source,,,0.0004518471,typical
91.071 -40.064_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.0709863900,-40.0640028800,FR I,,,0.0000107995,typical
91.071 -40.064_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.0709863900,-40.0640028800,FR I,,,0.0000107995,typical
91.123 -58.183_[0.009 0.009] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,91.1230554200,-58.1832099000,FR I,,,0.0002119251,typical
91.137 -48.830_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.1373011300,-48.8302527600,Point Source,,,0.0003212232,typical
91.141 -40.632_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.1409788500,-40.6318018700,Point Source,,,0.0001987808,typical
91.141 -40.632_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.1409788500,-40.6318018700,Point Source,,,0.0001987808,typical
91.142 -49.285_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.1417713700,-49.2845081700,FR I,Bent,,0.0005139441,typical
91.145 -58.198_[0.0107771 0.0107771] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,91.1445042600,-58.1983847400,FR II,,,0.0004650536,typical
91.157 -49.934_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.1567324300,-49.9337344300,FR I,,,0.0003165279,typical
91.204 -50.300_[0.01509912 0.01509912] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.2043630700,-50.3003797500,Bent,,,0.0004449660,typical
91.263 -49.370_[0.01709117 0.01709117] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.2625804700,-49.3702352800,Bent,,,0.0003605352,typical
91.284 -58.458_[0.04180242 0.04180242] deg_(J0600.8-5835.Fix.1pln-forPyBDSF.FITS).fits.png,91.2839117300,-58.4575960800,FR II,,,0.0004065514,typical
91.287 -49.891_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.2867517900,-49.8908473900,Point Source,,,0.0002210433,typical
91.433 -49.536_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.4330775900,-49.5355523200,Bent,,,0.0004505030,typical
91.447 -49.729_[0.01252146 0.01252146] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.4467508100,-49.7293845500,Bent,,,0.0004169231,typical
91.479 -48.774_[0.02102973 0.02102973] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.4791137500,-48.7735441500,FR II,,,0.0004619736,typical
91.521 -49.467_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.5213000000,-49.4665547600,Point Source,,,0.0004860560,typical
91.577 -49.260_[0.00993287 0.00993287] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.5770694200,-49.2595319200,FR I,,,0.0004702673,typical
91.597 -49.738_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.5969500200,-49.7377777600,Bent,,,0.0002245766,typical
91.601 -49.498_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.6007495400,-49.4980474500,Point Source,,,0.0001694456,typical
91.633 -40.144_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.0709863900,-40.0640028800,FR I,,,0.4372503498,typical
91.633 -40.144_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.0709863900,-40.0640028800,FR I,,,0.4372503498,typical
91.640 -49.385_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.6401704200,-49.3849213500,FR II,,,0.0001359887,typical
91.670 -39.466_[0.01084237 0.01084237] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.6695439700,-39.4656730700,FR II,,,0.0004804448,typical
91.670 -39.466_[0.01084237 0.01084237] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.6695439700,-39.4656730700,FR II,,,0.0004804448,typical
91.678 -49.035_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.6780591200,-49.0352177300,Point Source,,,0.0002211521,typical
91.707 -40.873_[0.009 0.009] deg_(Abell_3376.1pln-forPyBDSF.FITS).fits.png,91.7069942500,-40.8727300800,Bent,,,0.0002699572,typical
91.707 -40.873_[0.009 0.009] deg_(Abell_3376.redo.1pln-forPyBDSF.FITS).fits.png,91.7069942500,-40.8727300800,Bent,,,0.0002699572,typical
91.736 -49.096_[0.01780063 0.01780063] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.7358870200,-49.0959201000,FR I,,,0.0001088888,typical
91.790 -49.619_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.7900770500,-49.6193362900,FR I,,,0.0003399756,typical
91.792 -49.087_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.7919030900,-49.0871921700,Point Source,,,0.0002023804,typical
91.832 -49.219_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.8317622900,-49.2192676700,Point Source,,,0.0003094420,typical
91.861 -48.855_[0.01275589 0.01275589] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.8607923700,-48.8551428500,FR II,,,0.0001976592,typical
91.864 -49.830_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,91.8638233300,-49.8304085300,FR I,Bent,,0.0004241270,typical
91.925 -49.491_[0.04155223 0.04155223] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,91.9249354100,-49.4908851100,Bent,,,0.0001223103,typical
92.012 -49.275_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.0117131800,-49.2753405000,FR II,,,0.0003885317,typical
92.110 -49.431_[0.04121882 0.04121882] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.1098018300,-49.4314133700,typical,,,0.0004329954,typical
92.146 -49.014_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.1864109900,-49.0209826900,Point Source,,,0.0274071185,typical
92.186 -49.021_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.1864109900,-49.0209826900,Point Source,,,0.0002700733,typical
92.223 -48.367_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2227728600,-48.3667992500,Point Source,,,0.0002511415,typical
92.246 -49.543_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2456588700,-49.5433414500,FR I,Bent,,0.0004069197,typical
92.261 -48.897_[0.11056161 0.11056161] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2796591400,-48.9179682600,Point Source,,,0.0242915419,typical
92.269 -49.687_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2686100200,-49.6873011700,Point Source,Bent,,0.0003928862,typical
92.280 -48.918_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2796591400,-48.9179682600,Point Source,,,0.0002262291,typical
92.299 -49.627_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.2993044300,-49.6267698500,Point Source,,,0.0003030776,typical
92.314 -50.141_[0.01368527 0.01368527] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,92.3140650800,-50.1411890700,Bent,,,0.0001936166,typical
92.333 -49.210_[0.01195018 0.01195018] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.3332103000,-49.2098583200,FR I,,,0.0001973529,typical
92.374 -48.546_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.3744612400,-48.5457968800,FR II,,,0.0003667383,typical
92.382 -49.252_[0.01066883 0.01066883] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.3824432800,-49.2515595900,FR II,,,0.0005269547,typical
92.393 -49.117_[0.013559 0.013559] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.3932107000,-49.1165578200,FR II,,,0.0004631862,typical
92.487 -48.671_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.4874224000,-48.6710665600,FR I,,,0.0002867752,typical
92.495 -48.929_[0.02140967 0.02140967] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.4948392200,-48.9287034600,Point Source,,,0.0003147925,typical
92.495 -49.558_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.4951509600,-49.5577431600,FR I,,,0.0002748753,typical
92.506 -49.178_[0.0099884 0.0099884] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5059482100,-49.1780753500,Bent,,,0.0000826045,typical
92.509 -48.265_[0.02444167 0.02444167] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5085249200,-48.2649983000,Bent,,,0.0003162595,typical
92.513 -48.962_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5126347800,-48.9623538400,Bent,,,0.0004274354,typical
92.527 -48.660_[0.01098891 0.01098891] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5268531600,-48.6604069800,FR I,,,0.0004183770,typical
92.573 -48.671_[0.01087643 0.01087643] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5734455600,-48.6713952900,FR II,,,0.0004927783,typical
92.587 -48.812_[0.01380338 0.01380338] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.5873337300,-48.8119837500,Bent,,,0.0002203729,typical
92.594 -49.816_[0.009 0.009] deg_(J0607.0-4928.Fix.1pln-forPyBDSF.FITS).fits.png,92.7953708800,-49.7581461400,FR I,Bent,,0.1423022579,typical
92.633 -49.095_[0.02107419 0.02107419] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.6334153100,-49.0950541100,Point Source,,,0.0002772793,typical
92.672 -48.516_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.6724731000,-48.5156759500,FR II,,,0.0004507990,typical
92.707 -49.096_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.7073621200,-49.0955918200,Point Source,,,0.0004720542,typical
92.757 -49.372_[0.01056777 0.01056777] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.7567408200,-49.3719667000,FR II,,,0.0001720179,typical
92.795 -49.758_[0.01110722 0.01110722] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.7953708800,-49.7581461400,FR I,Bent,,0.0002806449,typical
92.828 -49.632_[0.02173223 0.02173223] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.8276064400,-49.6321588000,Bent,,,0.0003003233,typical
92.836 -47.632_[0.03025017 0.03025017] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,92.8357182800,-47.6318522800,Bent,,,0.0002405491,typical
92.872 -49.313_[0.009 0.009] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.8723702200,-49.3131869400,FR I,,,0.0003052859,typical
92.876 -48.340_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,92.8759109300,-48.3401921700,Point Source,,,0.0002010832,typical
92.953 -48.541_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,92.9530332300,-48.5414611300,FR I,Bent,,0.0004616556,typical
92.983 -47.928_[0.01689803 0.01689803] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,92.9832917400,-47.9280170200,FR II,,,0.0001962231,typical
92.992 -49.099_[0.01467754 0.01467754] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.9921340200,-49.0988138500,FR II,,,0.0002057966,typical
92.998 -49.071_[0.01067562 0.01067562] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.9982994600,-49.0705658800,FR I,,,0.0004763912,typical
93.030 -49.023_[0.01399178 0.01399178] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,92.9982994600,-49.0705658800,FR I,,,0.0519060041,typical
93.048 -48.587_[0.01680449 0.01680449] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.0483123900,-48.5867785100,Bent,,,0.0003029176,typical
93.079 -47.881_[0.01164579 0.01164579] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.0786914200,-47.8805727400,FR II,,,0.0004747442,typical
93.107 -48.495_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.1072894700,-48.4949462800,Point Source,,,0.0001992075,typical
93.112 -47.047_[0.01282998 0.01282998] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.1117132300,-47.0467025800,FR II,,,0.0003558680,typical
93.208 -48.330_[0.01133633 0.01133633] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.2083242400,-48.3304279600,FR II,,,0.0004791854,typical
93.209 -49.093_[0.01361181 0.01361181] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,93.2094147700,-49.0928398800,FR I,,,0.0003152888,typical
93.233 -48.218_[0.03136387 0.03136387] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.2333945000,-48.2175870900,FR II,,,0.0004894767,typical
93.246 -49.325_[0.01388436 0.01388436] deg_(J0610.5-4848.Fix.1pln-forPyBDSF.FITS).fits.png,93.2462209800,-49.3253320300,FR II,,,0.0003619215,typical
93.259 -48.293_[0.02106852 0.02106852] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.2587317300,-48.2934247700,Bent,,,0.0004607468,typical
93.263 -48.684_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.2627325700,-48.6842602600,Point Source,,,0.0003144971,typical
93.385 -47.211_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.3847431600,-47.2109271900,FR II,,,0.0001890564,typical
93.414 -48.262_[0.01512752 0.01512752] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.4144874900,-48.2623028000,FR II,,,0.0004438572,typical
93.457 -47.394_[0.009 0.009] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.4571615700,-47.3936568600,Point Source,,,0.0003601508,typical
93.548 -47.897_[0.00938555 0.00938555] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.5484178900,-47.8968762200,FR II,,,0.0003063061,typical
93.556 -46.960_[0.01361734 0.01361734] deg_(J0616.8-4748.Fix.1pln-forPyBDSF.FITS).fits.png,93.5556814900,-46.9598964800,FR I,Bent,,0.0002407763,typical
